coord_x,coord_y,category
235.78654766405953,125.68317065870838,b
213.6992559584495,73.95366178947847,b
234.7032293099003,64.97682610037879,b
208.70803900501306,141.1767221785857,b
185.95515542803673,112.99391718829855,b
137.36480644636217,33.8121107420983,b
87.37912910835814,68.35703536528354,b
64.77173327321813,81.28560957472098,b
81.78862851470669,153.99990833444474,b
68.61368631576725,72.22877889747787,b
67.08436250264468,148.99898426734245,b
40.82235430125683,101.33279508699758,b
58.58497655371671,120.7163228966009,b
116.9567426502829,163.83469551725352,b
58.78561324349626,151.17711181213565,b
102.86066185204048,192.96921911350216,b
101.14010658793683,175.05234425330497,b
147.02702491428317,169.42870780091732,b
118.83222842475992,115.96694787729155,b
182.30506937454598,149.2490956695671,b
178.53054106559557,145.53244374710033,b
167.05491871421472,130.89393640615168,b
164.67972033282652,98.12166807078387,b
207.51868891725164,85.08215281505983,b
217.458208564549,46.23682766337481,b
203.19119436785428,72.22969613640021,b
203.96516318573316,97.90097134724726,b
204.7482287447413,80.38111503558997,b
134.78335313392986,66.301806033346,b
157.27185588108708,29.754418989058195,b
157.96269522077654,29.67384101748877,b
75.67681743425936,55.70761770609192,b
65.95313060385072,13.727542742733874,b
47.68323652507255,-11.026859505436846,b
93.2914303252229,37.16518307385951,b
27.59776103305618,67.60500335752403,b
21.77341866166295,82.74930948256514,b
63.680527470895825,94.28845144692559,b
51.8000581943326,137.22953947120777,b
120.58635852759252,181.46400509487444,b
91.50758455940286,163.69220394604145,b
137.71552257185832,133.67432723267797,b
121.20824712496794,115.44565471370237,b
203.42974298010213,161.77496391287968,b
240.6605459107103,146.6589877206638,b
221.81343342764956,100.6212445637787,b
191.07743352020566,116.54052718665474,b
227.91281039288398,101.69787610846896,b
217.14108982713293,85.98953120259074,b
234.00212937425508,74.32305621314464,b
232.10629521017148,84.07678008692272,b
150.22044760110396,94.22846965510371,b
199.79634266358462,29.315888073583437,b
215.0820515073266,35.173987946509385,b
163.24452396016198,-4.310461079576044,b
132.51263713745058,9.598863115937661,b
112.08439436021094,10.332133774858278,b
126.7709963432392,67.59838351856752,b
155.35446434555683,107.87603679957647,b
111.59488802162242,103.84242872726008,b
131.7673473523232,179.94272380403703,b
109.20238772375303,186.02712698310046,b
161.7763555657721,218.24807065863087,b
207.0442590012641,200.6389337191253,b
209.16597716438736,182.72391365307857,b
229.41584360461297,179.0674738673988,b
228.68362472973968,168.7712104295697,b
221.57991414252996,189.20170943816282,b
261.0534998490454,192.25488508819308,b
256.86294924105874,149.5539272382087,b
275.7744346085118,178.51872464866204,b
311.3225750318934,160.45781590028622,b
256.316357618202,54.88036530581434,b
312.5616871961437,115.3212309316641,b
268.91832832779227,143.9227139047884,b
257.4056610184779,113.92327469085473,b
259.08519143935774,76.82587927930359,b
236.06151531572473,51.92529186439367,b
242.3261811336465,39.12370871884815,b
271.98915155402,70.68242200884299,b
206.76391075350728,22.907839345458967,b
225.6548647412828,47.464489995952476,b
236.7906385786868,58.302970337009754,b
201.6828293429377,50.72656814845374,b
259.58422856245727,40.04876684231954,b
279.1686479204379,38.744261971244214,b
214.15020528811783,89.55281642224196,b
188.41887138830887,30.593907556870022,b
208.49351022572887,33.257389587116165,b
181.06500275156336,46.38309680071245,b
214.63642529247488,87.48257357984198,b
140.07031226689026,65.92845654175721,b
130.01881955794468,56.697045782554255,b
115.34044866901694,84.91858772167615,b
516.9575471995497,366.8517153186485,c
490.62096996710886,341.8678769489826,c
477.4223568312979,373.2312795416135,c
523.7833039323531,332.6782264904105,c
451.9288876159896,341.9161009920544,c
472.68390874243437,369.75731237179986,c
498.9711353011494,382.13715408116417,c
503.8865797197463,383.18092745184055,c
517.09351752803,367.845219669361,c
478.8962425461037,377.80410683046097,c
517.4876409210178,340.66859712497546,c
498.19704204307243,421.66621532961904,c
546.9319899735899,399.96980731725023,c
611.5055790082043,394.3392980479626,c
597.9016376174419,380.33326906861197,c
563.2020806121584,370.9875261015236,c
584.3273424362419,378.40211238119724,c
629.2555524464232,313.55873719910994,c
579.3305385979161,333.6378137151839,c
589.3824514452264,350.53499969401906,c
584.5991095067618,311.4024892808219,c
558.2083338029578,317.19730158432657,c
501.014589119319,263.53634277098007,c
498.4286938271354,300.2706040251081,c
449.17878916287896,359.99541500068597,c
450.2760046325373,315.9863612004642,c
469.7198751582786,335.84636824662,c
419.71077114157873,388.99288277388257,c
501.34912060059423,364.84335444684496,c
495.9020807104407,387.5737583876742,c
511.7581186190812,368.7800303334945,c
557.72003565819,433.70741127854745,c
588.1345234325102,402.7604050486765,c
628.10095338904,404.1194264439187,c
579.9975196992709,429.9039075987597,c
598.4615063280983,423.4287436542768,c
611.3359718485929,377.5773980594382,c
562.679278511316,383.6254972168774,c
543.2403066667395,342.9784113235519,c
597.1837508389995,348.4975355490285,c
557.6114005779303,349.92324523478624,c
538.3497514322739,305.918010463926,c
460.39588984198195,289.7658761307555,c
466.1559357048853,324.5876845370766,c
417.8371594562459,325.27212105310633,c
373.0777337308296,331.65691576615444,c
395.70906373991926,391.18996980266485,c
420.16048982991487,370.2345149637125,c
421.1334526288875,379.390688379401,c
381.0997548936468,343.0300666809796,c
437.7259838895819,385.5400294387409,c
451.6389942090036,382.4083826470096,c
477.8951107081374,428.837881321622,c
498.5133278209282,406.1707267050783,c
522.2337831430983,406.2814601097932,c
566.7004055159209,423.37686468102896,c
577.7060397155747,415.5407825499165,c
587.4891049137495,391.18258422020256,c
561.6489254283425,380.1619905596041,c
596.7905438035236,346.3350158712917,c
589.1853507256349,306.6543669369133,c
624.1197439167981,347.4520793604736,c
532.6365310400513,277.209265411302,c
527.7709976276432,326.47060646628637,c
517.2861342689828,280.72560742078156,c
449.6400393530647,327.26451704676737,c
452.3025715568644,316.51175092468793,c
459.2539059922866,338.1288287832077,c
476.9774357011312,336.04490830189513,c
473.58577171221594,371.3813874702198,c
471.40292863239904,426.59472772716765,c
464.023638701289,450.49233506970313,c
535.173204590139,469.75751927209666,c
525.4623179627788,437.5281156314698,c
517.1340933328145,461.111823310278,c
539.2709814817915,439.01050829390454,c
570.5879625493211,455.9642778398079,c
557.65955700527,435.69196463013833,c
572.6926223654369,442.7831049239805,c
580.5308226311655,411.87578936149237,c
591.4888980149801,451.58302307236676,c
555.3569280971506,362.2388085359372,c
599.6536344597688,375.81144355816286,c
543.5046009085949,363.65751831631655,c
544.3669999785607,345.746275644078,c
436.64887194257454,346.5193187879206,c
440.10825488565524,369.1473893921194,c
482.4991694673586,388.7829749271743,c
441.8910449758615,362.32463004037726,c
390.2290678039845,444.110912449028,c
432.3631601061396,459.20039403654357,c
473.3176379827972,419.31374972997685,c
473.2691188683243,492.79358718470377,c
526.0293657895945,496.33144736094107,c
515.4060623086874,500.20257867721824,c
567.5389620118447,500.28722952979285,c
577.483909230696,463.34369526289885,c
631.1944011645413,440.06821476960044,c
644.5651593779436,466.7296793819197,c
588.1812858220084,391.52593590964386,c
596.4512381405531,382.3138368619302,c
614.2513377546829,411.8156352239903,c
587.025552995988,358.8047106010813,c
585.9694984748031,340.89269427044474,c
576.8311628459502,312.71391588499205,c
626.3850414940563,296.1102104514315,c
556.7757644971222,291.6385638546052,c
527.6388651474786,249.07374684058635,c
521.0034264780752,277.463264599488,c
476.3973756163645,323.1499630460701,c
460.52014523882065,303.7188515461522,c
466.7546879160324,278.3286170135683,c
469.209497339107,310.16042711060004,c
458.2180068599415,351.1758589969224,c
449.79759936758586,359.593937615722,c
485.79621281921897,340.8954878286838,c
453.99696370661877,336.1676868715866,c
539.400623362821,398.2465213466113,c
587.3091777681709,402.20308928951727,c
569.9163650906057,398.04954933056376,c
630.5532764088845,405.9681224515247,c
596.4906159933489,407.80731580634813,c
616.4079470432168,369.5673088691035,c
635.9814590388606,412.5755806877134,c
657.8238220253511,387.3980373086911,c
646.9493638261144,346.03445596425536,c
679.4296809619356,378.12039556000695,c
600.8986384417728,345.14901945816325,c
533.764852306622,385.05411615279525,c
454.485444621536,315.6254576663412,c
386.03802843513813,372.34278210110006,c
366.31141684188924,352.29565769451136,c
409.38268215671604,428.2276743389042,c
419.92376515137147,396.4654729054727,c
414.76581356468165,391.6664310025726,c
431.8705527682839,449.19044649845074,c
460.71512778970157,444.57423690247475,c
425.17726132909974,454.46194350713216,c
450.2160082246488,394.01079214897885,c
479.69505104973877,417.36032601483595,c
479.25223267873207,454.16619530874516,c
491.33521208151444,413.2554818826427,c
491.75985314268917,406.9333616031298,c
526.9189258318884,428.36543325331036,c
561.1455981598507,383.95347278664303,c
528.9682404671091,387.62627741452803,c
560.9116942031899,330.64942829222423,c
515.4288528274925,339.3470742486761,c
542.2374893037446,395.57859321931545,c
507.3604904739596,332.8960809406583,c
539.0101531449875,351.02073629812537,c
545.4830475547571,337.3692966933034,c
523.3681706814064,328.3773198987886,c
518.3316949105607,368.7331118804127,c
546.1532631943218,365.4147987885394,c
391.70419691379965,67.73152053662909,d
413.61481983756823,33.477345059910476,d
412.3442937832177,43.69171524556947,d
435.5784139837209,46.36877263813045,d
412.5495031814912,74.02792414022292,d
404.98311910444755,131.4944327973484,d
393.76010434806057,96.85488585337237,d
404.8025281226921,98.63058578833784,d
450.41741530328835,145.46078400938984,d
459.3344462392435,148.5765251045164,d
487.21490975650283,173.1630382307855,d
531.870503260026,132.80472082756035,d
527.1513979692847,111.24358054690049,d
547.3373278933169,181.26080311414722,d
521.0423324519201,104.2894667802376,d
562.6522641557052,94.14127734794113,d
627.0730679263504,103.89168410775835,d
606.3617476084055,69.67281004695661,d
590.4530864557455,108.28885186635574,d
562.8663838147655,28.36224669039018,d
638.0590870194657,43.45965013507163,d
609.8548072945216,52.45084430259959,d
642.764839221816,21.60901038013577,d
551.6301571984569,48.68535748241737,d
547.7893775218062,42.863671751896334,d
497.5737497228117,67.4106372112389,d
503.6726125943842,71.82213813274006,d
477.9984950735253,-5.813268878383269,d
415.8172603198722,47.63755678105343,d
443.1463336580706,31.3463617292731,d
463.9973801963504,95.1844456959272,d
424.03746204961317,83.73068682720361,d
452.35313384746144,149.54997516652958,d
461.0740597852835,135.90794452295722,d
431.3647050627239,145.64916196368944,d
440.1898931129695,155.12504672599044,d
499.16334721500573,185.44693464518468,d
510.37321875924835,145.51940331754616,d
531.0329846176955,122.85628518980144,d
547.1270687316473,152.39618559102558,d
559.7400656734453,113.15755463139874,d
561.1717702517168,124.2158614077187,d
602.998469479081,128.26216011614315,d
635.2446039135806,120.94163211887974,d
648.4333307166215,88.24809314510804,d
561.2167840058954,80.89501279109453,d
576.8828304225503,96.45395807188078,d
606.2118111005983,80.51310893658757,d
521.8578161032265,61.226743869852726,d
517.9275947270523,28.052041150855757,d
477.7012265113511,72.62936712351711,d
427.2204358769825,55.812911498310086,d
501.6631837210314,92.82120780849942,d
464.4378753623885,55.669883181850025,d
455.9789491716773,67.73172330038386,d
436.8747597397504,85.44774747726325,d
464.78237822470385,127.76762421805574,d
491.95347365491375,85.92361085026874,d
507.83418584917354,107.02878347084993,d
484.4853584025357,126.38176439241249,d
506.7438391357344,121.64721170926236,d
559.1967558362774,132.96540985785867,d
567.8661678613979,105.91206914864256,d
592.7720930571085,124.35436014122848,d
651.167159585635,71.39888169271273,d
589.4989504458748,125.6597455642102,d
610.9043146652192,115.36731213196668,d
581.8163773450573,96.78543429969386,d
625.9212860121316,57.607064287633534,d
595.5221137792264,18.90384118644738,d
558.2714744852892,68.84484153189368,d
543.8224886245731,14.160646077511899,d
475.4050299884721,57.9380421210746,d
437.2150703476419,-3.273145506090998,d
370.90743629449435,77.20404057683658,d
454.24854451355486,85.11365280367471,d
445.9524615718212,131.05022932672864,d
406.7844585813311,68.23110813944788,d
398.6221275985527,169.54786018877496,d
408.59929224075006,118.29882730106482,d
440.0711550044612,138.55648168573435,d
473.25540786989814,169.35914580329825,d
480.1894905894211,157.47866676994414,d
547.2126405359814,176.91145460948428,d
537.7233446753334,147.19712008843936,d
577.7685840896374,167.66504130330696,d
599.3011033339101,203.03307136866533,d
626.9512249361346,151.17244654902703,d
607.0067248278166,112.86045520930753,d
576.7196535539429,140.97195817927582,d
613.2058251623963,133.61488952333315,d
632.1209647266977,91.9858952844852,d
636.1393982823304,172.32096134547112,d
616.3376914439468,103.09952587236955,d
636.4609333945009,125.38852559326756,d
663.5140107058648,112.17800137230057,d
584.4533613724083,103.96499923353633,d
607.261584482785,62.99781131471315,d
527.008155725264,87.1411488299538,d
476.48005683347577,151.6197300596475,d
441.40748110374716,135.33887861696456,d
470.5407816262825,90.14816164589922,d
413.75070252751345,51.85696893065244,d
426.9703803218126,99.98594753821334,d
466.9230921566417,125.04954765023268,d
438.34055206073526,121.42281326150982,d
416.3159028221147,151.79767491934155,d
509.48927988483706,187.76063206363216,d
492.89514612877406,102.6758452833389,d
526.3341863148804,154.8004210916843,d
551.0451992314574,184.0476767888075,d
588.6890674469287,95.97061412991968,d
586.3433028874283,163.8192667968367,d
615.0117970777316,112.97307378331755,d
603.4398347237369,104.34808605783024,d
633.7660372706047,124.75542647891177,d
624.8896947380629,140.43988429266193,d
624.3684365006725,88.99533283495322,d
601.6670840064214,94.41763581696148,d
618.016936635385,47.42585519408999,d
572.9845547297081,42.101161662386176,d
522.5902689788458,37.26596312666595,d
503.44979051881666,44.38970745210105,d
460.9756636964456,32.4106754826139,d
468.72843143064017,122.84223567362272,d
457.672710705893,64.62010733322029,d
479.091009016965,86.0280648118354,d
466.92014200893504,111.90931687736958,d
443.66934666147824,193.44654908087136,d
509.30733013489015,128.8709566686266,d
408.50337614865975,149.83592132599364,d
468.1934705320438,135.38683232538534,d
502.9499292980029,201.1250202715774,d
488.4065932321245,178.88370819465598,d
548.8278560613144,123.92255413223819,d
623.6214783922077,126.23936849578047,d
627.1411000657669,142.19338362748385,d
653.4984869469795,116.81601377058206,d
696.863931640444,121.299957645429,d
656.3822718045595,72.03861620248608,d
697.5361512833051,114.10236029526072,d
703.4702722356261,74.62646691875239,d
674.4125261615584,123.72122852727193,d
672.9538228197861,92.02076748196373,d
709.46876811768,106.61489163042484,d
647.9143089773969,89.91604602228398,d
698.7404536721831,34.48322096549691,d
640.5138902522737,0.13803166127394206,d
620.8035264739303,47.92335535114506,d
600.4855239554215,24.301632957908055,d
598.2544454515067,43.96573057632406,d
623.8943492205027,32.42875666687473,d
538.7029752772966,15.530232982186703,d
532.338371558322,34.40186359762748,d
537.7734146549816,102.42606983410576,d
535.988956313012,99.15648435398481,d
445.7243488353717,97.97478418702855,d
475.3110195262776,95.11602288165642,d
467.4194113738924,121.7781837712609,d
463.79306052227025,95.42247040936195,d
456.52712971841135,121.19951184875401,d
419.4321134018386,112.77755529063131,d
444.60470367783944,106.56451143952489,d
476.7425192245431,88.49953938345561,d
489.7762178221766,136.23385853115616,d
528.5941452261899,164.04302874436632,d
523.4450619562152,145.09539394874304,d
577.297268815148,195.97098151020708,d
598.5354877946002,240.4672990874368,d
619.7331011750894,212.08968792605617,d
648.986952158906,176.63462447598573,d
579.9781640620881,182.23693913703897,d
658.7920284848094,150.56467387163377,d
658.1827633962706,146.8146291263801,d
663.726255522838,165.21014040422392,d
627.3170154233452,136.92766235204357,d
646.5570734846241,102.92559026488942,d
629.7126876613603,139.6736841320037,d
654.8026483957831,105.1383927664408,d
641.1808088635814,98.24561860486648,d
641.6719650918197,147.18989043081893,d
616.4484769625318,135.47206040064947,d
588.1667649726046,155.1808836829244,d
564.6381781240983,90.10310766733164,d
545.6193607075546,93.92779416113547,d
452.2789923926523,55.65722382923701,d
467.18798125726306,58.970758067530596,d
449.53839871647705,30.954552418049957,d
469.8590159055648,48.754164605308404,d
462.4950764135636,111.86582248082647,d
385.5976980810275,96.60023531819468,d
418.50938842006747,137.83991273786467,d
404.50929021615633,104.81905713996628,d
382.5642768199153,78.57283689646658,d
373.94792757613027,131.6377978379778,d
388.36862159819816,69.59523166628247,d
394.103333663954,81.70967960551775,d
418.39150947319763,106.45742107544743,d
367.65875182901584,162.67695687737762,d
384.8068780442982,118.84825309155605,d
428.6389222608314,141.7369634009209,d
439.3192582118275,125.83820112604258,d
461.5007587766666,174.57442200879052,d
499.6581705590041,146.7801047296399,d
506.25672813681507,179.7979700021633,d
524.7905795998241,178.59994312684762,d
525.1009974110488,154.7269097584342,d
511.46203491517537,171.0613353026041,d
515.0265386754882,178.55538334555553,d
523.0504450521482,221.36078146804147,d
566.4785017430072,155.28951363448903,d
539.2199993632822,164.63414138961082,d
538.0010384518155,171.88546077709196,d
543.9675826348696,177.71286854048884,d
616.2144750051197,113.0862683664592,d
562.3751964761502,101.11522639824739,d
534.2768488408221,133.64724473019783,d
598.3300860608554,103.35485538912542,d
648.4644969700389,92.6754801771554,d
612.6837587806011,66.3854451433399,d
577.9757507074042,65.1907783859769,d
625.4956857676221,36.064531620365415,d
596.4549349770737,76.52865238257016,d
625.5369331936005,91.3360575535375,d
641.9185810008644,93.48276951962117,d
602.6095692846812,70.6002027956743,d
